"300","LH","2463","20110806","00284803","00003819","P","","22.4000","KG","X","Y","222.02","USD","242.00","EUR","20110411","00000000","00000055","X","","Annemarie Jeremias","","00000000"
"300","AA","0017","20110202","00017944","00004184","P","","11.4000","KG","","Y","3926.79","ZAR","422.94","USD","20100905","00000000","00000254","","","Dominik Marshall","","00000000"
"300","LH","2463","20110409","00280590","00003819","P","","10.5000","KG","","Y","242.00","EUR","242.00","EUR","20101213","00000000","00000188","","","Annemarie Jeremias","","00000000"
"300","UA","0007","20100501","00000536","00004184","P","","17.8000","KG","X","Y","461.00","EUR","422.94","USD","20091203","00000000","00000224","","","Dominik Marshall","","00000000"
"300","SQ","0863","20100630","00282128","00003819","P","","30.5000","KG","","F","930.00","EUR","1538.97","SGD","20100305","00000000","00000104","","","Annemarie Jeremias","","00000000"
"300","DL","0106","20101122","00013475","00004184","P","","17.1000","KG","X","Y","666.00","EUR","611.01","USD","20100626","00000000","00000115","","","Dominik Marshall","","00000000"
"300","SQ","0325","20110420","00236751","00003819","P","","9.1000","KG","","C","3021.15","CAD","3475.10","SGD","20101224","00000000","00000233","","","Annemarie Jeremias","","00000000"
"300","QF","0005","20101217","00014961","00004184","P","X","13.0000","KG","","Y","963.30","USD","788.64","AUD","20100720","00000000","00000152","","","Dominik Marshall","","00000000"
"300","LH","2415","20101224","00220821","00003819","P","","21.1000","KG","X","Y","222.02","USD","242.00","EUR","20100829","00000000","00000304","","","Annemarie Jeremias","","00000000"
"300","JL","0408","20100612","00029100","00004184","P","X","22.5000","KG","","Y","881.00","USD","1061.36","JPY","20100113","00000000","00000320","","","Dominik Marshall","","00000000"
"300","SQ","0325","20111214","00250760","00003819","P","","44.5000","KG","","F","2889.89","USD","5212.65","SGD","20110819","00000000","00000111","","","Annemarie Jeremias","","00000000"
"300","LH","0401","20110408","00061607","00004184","P","","16.4000","KG","","Y","413.15","GBP","666.00","EUR","20101110","00000000","00000112","","","Dominik Marshall","","00000000"
"300","LH","2462","20100917","00250950","00003819","P","","18.8000","KG","","Y","222.02","USD","242.00","EUR","20100523","00000000","00000301","","","Annemarie Jeremias","","00000000"
"300","QF","0006","20111005","00061505","00004184","P","","22.3000","KG","","Y","963.30","USD","788.64","AUD","20110509","00000000","00000310","","","Dominik Marshall","","00000000"
"300","LH","2462","20110225","00256684","00003819","P","","10.4000","KG","X","Y","242.00","EUR","242.00","EUR","20101031","00000000","00000061","","","Annemarie Jeremias","","00000000"
"300","DL","0106","20101025","00011377","00004184","P","X","24.6000","KG","X","Y","611.01","USD","611.01","USD","20100529","00000000","00000320","","","Dominik Marshall","","00000000"
"300","SQ","0325","20110706","00241629","00003819","P","","10.9000","KG","","Y","651.37","GBP","1737.55","SGD","20110311","00000000","00000112","","","Annemarie Jeremias","","00000000"
"300","DL","1984","20101108","00087841","00004184","P","","20.2000","KG","","Y","762.87","SGD","422.94","USD","20100612","00000000","00000103","","","Dominik Marshall","","00000000"
"300","LH","2436","20110409","00239714","00003819","P","","18.4000","KG","","C","484.00","EUR","484.00","EUR","20101213","00000000","00000124","","","Annemarie Jeremias","","00000000"
"300","LH","0402","20100705","00083822","00004184","P","","9.4000","KG","X","Y","413.15","GBP","666.00","EUR","20100207","00000000","00000109","","","Dominik Marshall","","00000000"
"300","LH","2436","20110514","00240532","00003819","P","","24.8000","KG","X","Y","242.00","EUR","242.00","EUR","20110117","00000000","00000116","","","Annemarie Jeremias","","00000000"
"300","AZ","0790","20100804","00119124","00004184","P","","17.4000","KG","","Y","1014.00","EUR","1014.00","EUR","20100308","00000000","00000114","","","Dominik Marshall","","00000000"
"300","LH","2436","20120225","00245461","00003819","P","X","27.4000","KG","X","Y","222.02","USD","242.00","EUR","20110528","00000000","00000113","","","Annemarie Jeremias","","00000000"
"300","AA","0064","20101105","00073239","00004184","P","","20.9000","KG","","Y","461.00","EUR","422.94","USD","20100610","00000000","00000115","","","Dominik Marshall","","00000000"
"300","LH","0400","20101127","00013776","00000136","B","","24.0000","KG","","Y","543.80","USD","592.74","EUR","20101021","00000000","00000319","","","","","00000000"
"300","DL","1699","20111024","00071553","00004184","P","","20.5000","KG","","Y","461.00","EUR","422.94","USD","20110528","00000000","00000093","","","Dominik Marshall","","00000000"
"300","AA","0017","20100630","00004503","00000136","B","","15.2000","KG","","Y","3494.87","ZAR","376.42","USD","20100524","00000000","00000254","","","","","00000000"
"300","UA","3504","20110701","00077336","00004184","P","","21.5000","KG","","Y","959.00","EUR","879.82","USD","20110203","00000000","00000101","","","Dominik Marshall","","00000000"
"300","SQ","0015","20100818","00029740","00000136","B","","18.3000","KG","X","Y","1144.75","USD","2064.84","SGD","20100712","00000000","00000125","","","","","00000000"
"300","SQ","0117","20100913","00153523","00004184","P","","16.7000","KG","","Y","238.81","JPY","357.44","SGD","20100417","00000000","00000118","","","Dominik Marshall","","00000000"
"300","DL","0106","20101129","00013560","00000136","B","","12.2000","KG","X","Y","543.80","USD","543.80","USD","20101022","00000000","00000125","","","","","00000000"
"300","QF","0005","20110401","00021476","00004184","P","","15.3000","KG","X","Y","651.36","GBP","788.64","AUD","20101103","00000000","00000109","","","Dominik Marshall","","00000000"
"300","AZ","0555","20101201","00014361","00000136","B","","19.5000","KG","","Y","272.46","SGD","164.65","EUR","20101025","00000000","00000103","","","","","00000000"
"300","SQ","0067","20100621","00102112","00004184","P","","21.1000","KG","X","Y","199.00","EUR","329.31","SGD","20100123","00000000","00000284","","","Dominik Marshall","","00000000"
"300","QF","0005","20101203","00014258","00000136","B","X","18.1000","KG","","Y","1389.59","CHF","701.89","AUD","20101027","00000000","00000108","","","","","00000000"
"300","UA","0941","20100826","00032348","00004184","P","","19.7000","KG","","Y","959.00","EUR","879.82","USD","20100330","00000000","00000120","","","Dominik Marshall","","00000000"
"300","SQ","0015","20101006","00032618","00000136","B","","14.9000","KG","X","Y","2064.84","SGD","2064.84","SGD","20100829","00000000","00000103","","","","","00000000"
"300","QF","0006","20100707","00041505","00004184","P","","26.5000","KG","","Y","963.30","USD","788.64","AUD","20100209","00000000","00000152","","","Dominik Marshall","","00000000"
"300","UA","3504","20100813","00057339","00000136","B","X","18.1000","KG","","Y","1269.17","CHF","783.04","USD","20100707","00000000","00000108","","","","","00000000"
"300","SQ","0015","20110105","00038324","00004184","P","","24.5000","KG","","Y","1286.23","USD","2320.04","SGD","20100808","00000000","00000111","","","Dominik Marshall","","00000000"
"300","DL","0106","20100621","00003916","00000136","B","","25.5000","KG","X","Y","543.80","USD","543.80","USD","20100515","00000000","00000055","","","","","00000000"
"300","DL","1699","20110214","00055726","00004184","P","","38.2000","KG","","F","1268.82","USD","1268.82","USD","20100918","00000000","00000301","","","Dominik Marshall","","00000000"
"300","AA","0026","20101117","00048063","00000136","B","","22.2000","KG","X","Y","592.74","EUR","543.80","USD","20101011","00000000","00000116","","","","","00000000"
"300","UA","0007","20100508","00000876","00004184","P","","19.7000","KG","","Y","461.00","EUR","422.94","USD","20091210","00000000","00000120","","","Dominik Marshall","","00000000"
"300","QF","0005","20100521","00002027","00000136","B","","26.2000","KG","","Y","579.71","GBP","701.89","AUD","20100414","00000000","00000123","","","","","00000000"
"300","LH","0455","20101108","00152957","00004184","P","","20.1000","KG","X","Y","965.00","EUR","965.00","EUR","20100612","00000000","00000294","","","Dominik Marshall","","00000000"
"300","DL","0106","20101206","00014229","00000136","B","","20.5000","KG","","Y","592.74","EUR","543.80","USD","20101030","00000000","00000093","","","","","00000000"
"300","DL","1699","20110502","00060580","00004184","P","","11.5000","KG","","Y","422.94","USD","422.94","USD","20101204","00000000","00000055","","","Dominik Marshall","","00000000"
"300","SQ","0015","20100804","00028921","00000136","B","X","13.8000","KG","","Y","1247.78","EUR","2064.84","SGD","20100628","00000000","00000115","","","","","00000000"
"300","SQ","0015","20110810","00051849","00004184","P","","25.5000","KG","X","Y","1402.00","EUR","2320.04","SGD","20110314","00000000","00000105","","","Dominik Marshall","","00000000"
"300","SQ","0066","20110606","00085967","00000136","B","","20.9000","KG","","Y","162.49","USD","293.09","SGD","20110430","00000000","00000301","","","","","00000000"
"300","LH","0402","20110808","00108765","00004184","P","","25.7000","KG","","Y","666.00","EUR","666.00","EUR","20110312","00000000","00000100","","","Dominik Marshall","","00000000"
"300","QF","0005","20100820","00007751","00000136","B","","11.2000","KG","","Y","934.50","EUR","701.89","AUD","20100714","00000000","00000188","","","","","00000000"
"300","DL","1984","20110704","00102627","00004184","P","","23.9000","KG","","Y","461.00","EUR","422.94","USD","20110204","00000000","00000104","","","Dominik Marshall","","00000000"
"300","SQ","0015","20100519","00024128","00000136","B","","23.1000","KG","X","Y","1247.78","EUR","2064.84","SGD","20100412","00000000","00000120","","","","","00000000"
"300","SQ","0015","20100505","00023222","00000136","B","","16.4000","KG","","Y","12021.02","SEK","2064.84","SGD","20100329","00000000","00000106","","","","","00000000"
"300","DL","1984","20111003","00108181","00004184","P","","14.9000","KG","X","Y","461.00","EUR","422.94","USD","20110507","00000000","00000121","","","Dominik Marshall","","00000000"
"300","DL","0106","20110919","00031894","00000136","B","","23.4000","KG","X","Y","367.71","GBP","543.80","USD","20110812","00000000","00000295","","","","","00000000"
"300","UA","3516","20110215","00108104","00004184","P","","17.4000","KG","","Y","666.00","EUR","611.01","USD","20100919","00000000","00000114","","","Dominik Marshall","","00000000"
"300","LH","0401","20100723","00045216","00000136","B","","25.1000","KG","","F","1631.39","USD","1778.22","EUR","20100616","00000000","00000222","","","","","00000000"
"300","AZ","0789","20110824","00106597","00004184","P","","9.9000","KG","","Y","944.95","USD","1030.00","EUR","20110328","00000000","00000304","","","Dominik Marshall","","00000000"
"300","QF","0005","20100723","00005986","00000136","B","","11.8000","KG","","Y","1389.59","CHF","701.89","AUD","20100616","00000000","00000108","","","","","00000000"
"300","LH","0402","20110704","00106205","00004184","P","","9.1000","KG","","C","1222.02","USD","1332.00","EUR","20110205","00000000","00000111","","","Dominik Marshall","","00000000"
"300","UA","0941","20101028","00034694","00000136","B","","12.8000","KG","","Y","783.04","USD","783.04","USD","20100921","00000000","00000323","","","","","00000000"
"300","DL","1984","20111114","00111111","00004184","P","","12.5000","KG","","Y","461.00","EUR","422.94","USD","20110618","00000000","00000119","","","Dominik Marshall","","00000000"
"300","LH","0401","20100702","00044000","00000136","B","X","24.7000","KG","","Y","5710.40","SEK","592.74","EUR","20100525","00000000","00000106","","","","","00000000"
"300","SQ","0067","20100906","00107067","00004184","P","","24.9000","KG","X","Y","295.91","CHF","329.31","SGD","20100411","00000000","00000108","","","Dominik Marshall","","00000000"
"300","LH","0401","20100702","00043960","00000136","B","","10.9000","KG","","Y","592.74","EUR","592.74","EUR","20100526","00000000","00000117","","","","","00000000"
"300","SQ","0117","20100531","00149858","00004184","P","","24.1000","KG","","Y","198.16","USD","357.44","SGD","20100102","00000000","00000320","","","Dominik Marshall","","00000000"
"300","SQ","0015","20110518","00046429","00000136","B","","23.3000","KG","X","F","3743.35","EUR","6194.52","SGD","20110411","00000000","00000122","","","","","00000000"
"300","LH","0455","20100906","00150741","00004184","P","","15.3000","KG","X","Y","598.64","GBP","965.00","EUR","20100410","00000000","00000109","","","Dominik Marshall","","00000000"
"300","DL","1699","20110808","00066708","00000136","B","","11.2000","KG","","Y","410.30","EUR","376.42","USD","20110702","00000000","00000188","","","","","00000000"
"300","UA","3517","20110314","00148553","00004184","P","","23.8000","KG","X","Y","666.00","EUR","611.01","USD","20101016","00000000","00000116","","","Dominik Marshall","","00000000"
"300","QF","0005","20110826","00030687","00000136","B","","15.9000","KG","","Y","857.34","USD","701.89","AUD","20110719","00000000","00000130","","","","","00000000"
"300","AA","0026","20100811","00043684","00000136","B","","26.4000","KG","","Y","543.80","USD","543.80","USD","20100704","00000000","00000111","","","","","00000000"
"300","AZ","0791","20100701","00144076","00004184","P","","16.9000","KG","","Y","1014.00","EUR","1014.00","EUR","20100202","00000000","00000284","X","","Dominik Marshall","","00000000"
"300","AZ","0791","20100902","00146147","00004184","P","X","44.7000","KG","","F","29306.35","SEK","3042.00","EUR","20100406","00000000","00000106","","","Dominik Marshall","","00000000"
"300","AA","0017","20110427","00023329","00002274","P","X","13.0000","KG","","Y","401.79","USD","401.79","USD","20110403","00000000","00000152","","","Christa Sisko","","00000000"
"300","LH","0455","20110808","00162477","00004184","P","","26.6000","KG","X","Y","965.00","EUR","965.00","EUR","20110312","00000000","00000284","","","Dominik Marshall","","00000000"
"300","AA","0017","20110504","00023681","00002274","P","","26.1000","KG","X","Y","437.95","EUR","401.79","USD","20110410","00000000","00000122","","","Christa Sisko","","00000000"
"300","UA","3517","20110711","00155827","00004184","P","X","19.1000","KG","X","Y","666.00","EUR","611.01","USD","20110212","00000000","00000122","","","Dominik Marshall","","00000000"
"300","QF","0005","20110408","00022030","00002274","P","","17.4000","KG","","Y","997.50","EUR","749.21","AUD","20110316","00000000","00000114","","","Christa Sisko","","00000000"
"300","AZ","0791","20110505","00154864","00004184","P","","10.8000","KG","X","Y","930.27","USD","1014.00","EUR","20101208","00000000","00000113","","","Dominik Marshall","","00000000"
"300","AA","0017","20110817","00030090","00002274","P","","11.8000","KG","","Y","651.23","CHF","401.79","USD","20110724","00000000","00000108","","","Christa Sisko","","00000000"
"300","AZ","0790","20100818","00119698","00004184","P","","27.5000","KG","X","Y","1014.00","EUR","1014.00","EUR","20100322","00000000","00000105","","","Dominik Marshall","","00000000"
"300","LH","0400","20101120","00013174","00002274","P","","10.3000","KG","X","Y","632.70","EUR","632.70","EUR","20101027","00000000","00000120","","","Christa Sisko","","00000000"
"300","UA","3517","20100913","00137259","00004184","P","","12.8000","KG","","Y","611.01","USD","611.01","USD","20100417","00000000","00000323","","","Dominik Marshall","","00000000"
"300","LH","0400","20110806","00029585","00002274","P","X","25.8000","KG","X","Y","632.70","EUR","632.70","EUR","20110713","00000000","00000101","","","Christa Sisko","","00000000"
"300","LH","0454","20110917","00140866","00004184","P","","21.0000","KG","","Y","598.64","GBP","965.00","EUR","20110422","00000000","00000109","X","","Dominik Marshall","","00000000"
"300","QF","0005","20100716","00005452","00002274","P","","13.4000","KG","","Y","915.14","USD","749.21","AUD","20100622","00000000","00000222","","","Christa Sisko","","00000000"
"300","LH","0454","20110212","00131076","00004184","P","","12.2000","KG","X","Y","885.32","USD","965.00","EUR","20100916","00000000","00000125","","","Dominik Marshall","","00000000"
"300","UA","3516","20100525","00091334","00002274","P","","21.4000","KG","","Y","632.70","EUR","580.46","USD","20100501","00000000","00000119","","","Christa Sisko","","00000000"
"300","AZ","0789","20100616","00079488","00004184","P","","23.8000","KG","X","C","2060.00","EUR","2060.00","EUR","20100118","00000000","00000116","","","Dominik Marshall","","00000000"
"300","LH","0401","20110729","00068623","00002274","P","","26.6000","KG","X","Y","632.70","EUR","632.70","EUR","20110706","00000000","00000284","","","Christa Sisko","","00000000"
"300","UA","3504","20110812","00079909","00004184","P","","12.1000","KG","","Y","959.00","EUR","879.82","USD","20110316","00000000","00000104","","","Dominik Marshall","","00000000"
"300","AZ","0789","20110112","00092759","00002274","P","","10.1000","KG","","Y","897.71","USD","978.50","EUR","20101007","00000000","00000297","","","Christa Sisko","","00000000"
"300","DL","0106","20110321","00020569","00004184","P","","16.7000","KG","","Y","413.15","GBP","611.01","USD","20101022","00000000","00000123","","","Dominik Marshall","","00000000"
"300","AA","0064","20100618","00068301","00002274","P","","21.0000","KG","","Y","271.68","GBP","401.79","USD","20100525","00000000","00000109","X","","Christa Sisko","","00000000"
"300","UA","3504","20110701","00077528","00004184","P","","10.8000","KG","X","Y","879.82","USD","879.82","USD","20110202","00000000","00000113","","","Dominik Marshall","","00000000"
"300","SQ","0066","20100524","00062286","00002274","P","","26.0000","KG","","Y","173.44","USD","312.84","SGD","20100501","00000000","00000304","","","Christa Sisko","","00000000"
"300","UA","0941","20110303","00039095","00004184","P","","12.6000","KG","X","Y","879.82","USD","879.82","USD","20101005","00000000","00000310","","","Dominik Marshall","","00000000"
"300","QF","0006","20111026","00062333","00002274","P","","20.5000","KG","","Y","997.50","EUR","749.21","AUD","20110829","00000000","00000093","","","Christa Sisko","","00000000"
"300","SQ","0066","20110627","00087190","00004184","P","X","22.0000","KG","X","Y","295.91","CHF","329.31","SGD","20110129","00000000","00000108","","","Dominik Marshall","","00000000"
"300","UA","0007","20100717","00003919","00002274","P","","9.2000","KG","X","Y","401.79","USD","401.79","USD","20100623","00000000","00000319","","","Christa Sisko","","00000000"
"300","AZ","0555","20110817","00030384","00004184","P","","15.6000","KG","","Y","204.53","JPY","185.00","EUR","20110322","00000000","00000118","","","Dominik Marshall","","00000000"
"300","LH","0402","20100726","00085083","00002274","P","X","10.2000","KG","","Y","580.46","USD","632.70","EUR","20100702","00000000","00000319","","","Christa Sisko","","00000000"
"300","DL","1699","20100705","00042139","00004184","P","","19.2000","KG","","Y","461.00","EUR","422.94","USD","20100206","00000000","00000104","","","Dominik Marshall","","00000000"
"300","DL","1984","20100823","00083249","00002274","P","","10.4000","KG","X","Y","437.95","EUR","401.79","USD","20100730","00000000","00000061","","","Christa Sisko","","00000000"
"300","AZ","0788","20110426","00061023","00004184","P","","9.2000","KG","X","Y","944.95","USD","1030.00","EUR","20101128","00000000","00000319","","","Dominik Marshall","","00000000"
"300","SQ","0066","20110425","00083343","00002274","P","","10.8000","KG","X","Y","117.28","GBP","312.84","SGD","20110402","00000000","00000123","","","Christa Sisko","","00000000"
"300","AA","0064","20101112","00073343","00002274","P","","16.6000","KG","","C","875.90","EUR","803.58","USD","20101019","00000000","00000124","","","Christa Sisko","","00000000"
"300","QF","0006","20110302","00051979","00004184","P","","23.0000","KG","X","Y","1050.00","EUR","788.64","AUD","20101004","00000000","00000110","","","Dominik Marshall","","00000000"
"300","DL","1984","20101206","00089521","00002274","P","X","10.2000","KG","","Y","401.79","USD","401.79","USD","20101112","00000000","00000319","","","Christa Sisko","","00000000"
"300","UA","3504","20110415","00072709","00004184","P","","27.1000","KG","","Y","720.30","AUD","879.82","USD","20101117","00000000","00000102","","","Dominik Marshall","","00000000"
"300","JL","0407","20101022","00008088","00002274","P","X","12.3000","KG","","Y","837.00","USD","1008.29","JPY","20100929","00000000","00000111","","","Christa Sisko","","00000000"
"300","DL","1699","20111114","00072877","00004184","P","","11.3000","KG","X","Y","762.87","SGD","422.94","USD","20110618","00000000","00000103","","","Dominik Marshall","","00000000"
"300","AZ","0790","20110615","00132995","00002274","P","","19.0000","KG","X","Y","963.30","EUR","963.30","EUR","20110522","00000000","00000224","","","Christa Sisko","","00000000"
"300","AA","0064","20101217","00074711","00004184","P","","13.6000","KG","","Y","422.94","USD","422.94","USD","20100721","00000000","00000055","","","Dominik Marshall","","00000000"
"300","LH","0400","20100828","00008098","00002274","P","","18.6000","KG","X","Y","632.70","EUR","632.70","EUR","20100804","00000000","00000101","","","Christa Sisko","","00000000"
"300","LH","0401","20101029","00051557","00004184","P","","13.5000","KG","","Y","666.00","EUR","666.00","EUR","20100602","00000000","00000121","","","Dominik Marshall","","00000000"
"300","LH","0402","20111107","00115181","00002274","P","","22.3000","KG","","Y","580.46","USD","632.70","EUR","20110830","00000000","00000310","","","Christa Sisko","","00000000"
"300","DL","1699","20110124","00054458","00004184","P","","13.9000","KG","","Y","461.00","EUR","422.94","USD","20100828","00000000","00000116","","","Dominik Marshall","","00000000"
"300","AZ","0789","20101103","00088367","00002274","P","X","11.1000","KG","","Y","897.71","USD","978.50","EUR","20101011","00000000","00000130","","","Christa Sisko","","00000000"
"300","AZ","0789","20101215","00090863","00004184","P","","20.5000","KG","","Y","1030.00","EUR","1030.00","EUR","20100718","00000000","00000093","","","Dominik Marshall","","00000000"
"300","LH","0402","20101011","00089719","00004184","P","X","45.8000","KG","X","F","1998.00","EUR","1998.00","EUR","20100515","00000000","00000101","","","Dominik Marshall","","00000000"
"300","QF","0006","20100915","00044568","00002274","P","","9.3000","KG","","Y","915.14","USD","749.21","AUD","20100822","00000000","00000222","","","Christa Sisko","","00000000"
"300","SQ","0066","20110905","00091646","00004184","P","","20.5000","KG","","Y","199.00","EUR","329.31","SGD","20110410","00000000","00000104","","","Dominik Marshall","","00000000"
"300","AZ","0555","20110511","00024437","00002274","P","X","21.8000","KG","","Y","175.75","EUR","175.75","EUR","20110417","00000000","00000294","","","Christa Sisko","","00000000"
"300","SQ","0067","20100517","00100152","00004184","P","X","13.0000","KG","","Y","182.57","USD","329.31","SGD","20091219","00000000","00000301","","","Dominik Marshall","","00000000"
"300","LH","0402","20110321","00100014","00004184","P","","21.5000","KG","","Y","666.00","EUR","666.00","EUR","20101023","00000000","00000101","","","Dominik Marshall","","00000000"
"300","DL","1984","20110801","00104470","00002274","P","","24.8000","KG","X","Y","437.95","EUR","401.79","USD","20110709","00000000","00000116","","","Christa Sisko","","00000000"
